"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21861,-17.7262990315755
21860,-24.8581680297851
21859,-20.2832015991211
21858,-21.8737777709961
21857,-21.217258199056
21856,-16.685161336263
21855,-16.7222351074219
21854,-23.3550526936849
21853,-22.4156453450521
21852,-23.5908518473307
21851,-21.1362518310547
21850,-19.5196111043294
21849,-23.3179992675781
21848,-21.1566477457682
21847,-22.8562174479166
21846,-21.3214426676432
21845,-15.5261622111002
21844,-15.3841206868489
21843,-26.7116989135742
21842,-26.6835540771484
21841,-22.8003550211588
21840,-20.82298634847
21839,-23.5755701700846
21838,-21.5454238891601
21837,-21.0097946166992
21836,-24.9584615071614
21835,-23.8321950276692
21834,-21.886323038737
21833,-19.7051656087239
21832,-15.953705851237
21831,-19.6730204264323
21830,-20.9011825561523
21829,-21.3748865763346
21828,-16.6237243652344
21827,-22.671245320638
21826,-21.3475708007812
21825,-24.304291788737
21824,-21.5251958211263
21823,-21.7663431803385
21822,-21.5622670491536
21821,-23.9859502156575
21820,-26.5843541463216
21819,-18.670751953125
21818,-18.2988850911458
21817,-18.7765818277995
21816,-22.6487182617187
21815,-22.6095413208008
21814,-22.9277379353841
