"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
21806,-50.2484446207682
21805,-50.0111297607422
21804,-46.2902486165364
21803,-49.359482828776
21802,-52.0041056315104
21801,-50.8400278727213
21800,-47.8030303955078
21799,-49.1402750651041
21798,-45.5239115397135
21797,-48.1380727132161
21796,-51.3691111246745
21795,-49.0956939697265
21794,-50.0748758951823
21793,-47.2370463053385
21792,-48.9424652099609
21791,-50.6101236979166
21790,-45.7700764973958
21789,-47.6866923014323
21788,-46.7833465576172
21787,-48.1546183268229
21786,-49.5460774739583
21785,-47.8224700927734
21784,-47.5391957600911
21783,-49.1403462727864
21782,-49.2395284016927
21781,-47.6813415527344
21780,-47.5679331461588
21779,-52.6421010335286
21778,-51.1391713460286
21777,-50.3706013997396
21776,-48.8844512939453
21775,-45.5306355794271
21774,-48.2842519124349
21773,-51.9608367919922
21772,-49.0108754475911
21771,-46.950532023112
21770,-47.8172058105469
21769,-45.6992604573568
21768,-46.7892720540364
21767,-50.8931996663411
21766,-47.9760904947916
21765,-47.2338775634765
21764,-47.9653737386068
21763,-46.4071309407552
21762,-49.9878753662109
21761,-48.3142354329427
21760,-48.9220336914062
21759,-48.1509206136068
